Codigo_Dane_Institucion_Inicial,2019,2020,2021,2022,2023,2024,Codigo_Dane_Institucion_Final,Id,Año_Vigencia,Id_Codigo_Dane_Institucion,Id_Codigo_Dane_Sede,Id_consecutivosede,Nombre_Establecimiento,Nombre_Sede_SIMAT,Comuna,Nucleo,Estrato,Id_genero,Poblacion_Victima,Id_Discapacidad,Id_Capacidades,Id_Etnias,Id_Jornada,Id_Caracter,Id_especialidad,Id_grado,Grupo,Id_nivel,Id_metodologia,Repitente,Nuevo,Id_fuenterecursos,Id_zona,Id_apoyoacademico,Id_srpa,Id_paisorigen,Id_trastornosespecificios
1.66001E+11,6,999,999,999,999,999,999,63383734,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,1,1,9,99,9,0,3,0,0,6,6D,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,7,7,9,10,1.66001E+11,63383822,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,1,1,9,99,9,0,2,0,0,6,6A,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,7,999,999,999,999,63383838,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E REMIGIO ANTONIO CA?ARTE,I.E REMIGIO ANTONIO CA?ARTE,24,3,1,2,1,99,9,0,2,0,0,6,603,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,63384694,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,1,2,9,99,9,0,2,0,0,6,D,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,63385507,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,3,2,9,99,9,0,3,0,0,6,6E,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,999,7,8,24,26,2.66001E+11,63385642,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL PITAL,I.E EL PITAL,8,5,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63388696,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,1,2,9,99,9,0,3,0,0,6,6C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,7,7,999,999,999,63390361,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,2,2,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,7,999,999,999,63390717,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ,20,8,1,1,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,8,9,10,1.66001E+11,63391593,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,1,1,9,99,9,0,3,0,0,6,E,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63391901,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,1,2,9,99,9,0,6,0,0,6,604,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,6,7,9,1.66001E+11,63394467,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,2,1,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,7,999,999,999,999,63394659,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,2,2,9,99,9,0,2,0,0,6,603,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,999,999,63395341,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,2,1,9,99,9,0,1,0,0,6,602,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,63395369,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,2,9,99,9,0,6,0,0,6,6B,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,63395383,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HUGO ?NGEL JARAMILLO,I.E HUGO ?NGEL JARAMILLO,10,5,2,2,9,99,9,0,1,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63404861,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MATECA?A,I.E MATECA?A sede FRANCISCO PEREIRA,1,3,1,2,9,99,9,97,6,0,0,6,D,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,8,9,10,1.66001E+11,63405667,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HUGO ?NGEL JARAMILLO,I.E HUGO ?NGEL JARAMILLO,10,5,2,2,9,99,9,0,1,0,0,6,603,6,1,N,S,1,2,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,63410721,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,2,2,1,99,9,0,6,0,0,6,A,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63410941,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CENTENARIO,I.E CENTENARIO,32,7,2,1,9,8,9,0,2,0,0,6,603,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,23,23,24,1.66001E+11,63411890,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LA BOYACA,I.E LA BOYACA,6,4,1,1,9,99,9,0,2,0,0,6,604,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,999,999,999,999,63413157,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,2,1,9,99,9,0,3,0,0,6,F,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,999,999,999,999,63414838,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,2,2,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,7,23,24,26,1.66001E+11,63416511,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DIEGO MAYA SALAZAR,I.E DIEGO MAYA SALAZAR,24,3,2,1,9,99,9,0,6,0,0,6,6C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,7,9,10,11,1.66001E+11,63429676,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,1,2,9,99,9,0,3,0,0,6,601,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,7,999,999,999,999,63437056,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,0,2,0,0,6,602,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,999,999,999,999,63437500,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFREDO GARCIA,I.E ALFREDO GARCIA,26,4,2,1,9,99,9,0,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,23,23,2.66001E+11,63439339,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,1,2,9,99,9,0,2,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,6,6,7,999,999,63443200,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AQUILINO BEDOYA,I.E AQUILINO BEDOYA,15,3,1,2,9,18,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63444731,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,3,2,9,99,9,0,2,0,0,6,602,6,1,N,S,1,1,0,0,0,0
2.66001E+11,6,7,999,999,999,999,999,63444789,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,6,7,999,999,25,1.66001E+11,63446378,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFREDO GARCIA,I.E ALFREDO GARCIA,26,4,3,1,9,99,9,0,6,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,63447800,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E REMIGIO ANTONIO CA?ARTE,I.E REMIGIO ANTONIO CA?ARTE,24,3,2,2,9,99,9,0,2,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63448092,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,1,1,9,99,9,0,1,0,0,6,602,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,999,999,999,63448905,2019,2.66001E+11,2.66001E+11,2.66001E+13,C.E LA CARBONERA,C.E LA CARBONERA,5,6,1,2,9,99,9,0,6,0,0,6,A,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,999,24,10,10,11,1.66001E+11,63450710,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DIEGO MAYA SALAZAR,I.E DIEGO MAYA SALAZAR,24,3,5,1,9,19,9,0,6,0,0,6,6B,6,1,N,S,1,1,0,0,0,0
2.66001E+11,6,7,9,10,11,999,999,63460729,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,1,2,9,99,9,0,3,0,0,6,604,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,6,6,23,999,999,999,63462868,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,1,2,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63465018,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,2,1,9,99,9,0,3,0,0,6,F,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63465021,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,2,1,9,99,9,0,3,0,0,6,F,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,63465265,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,1,1,9,99,9,97,2,0,0,6,6B,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,8,9,999,999,63466175,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,1,1,9,99,9,0,2,0,0,6,6B,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,999,999,999,63466686,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,2,1,9,99,9,0,3,0,0,6,603,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63467428,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,1,2,9,19,9,0,2,0,0,6,C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,6,7,8,9,1.66001E+11,63467512,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E NORMAL SUPERIOR - EL JARDIN,I.E NORMAL SUPERIOR - EL JARDIN,13,3,1,2,9,99,9,0,6,0,0,6,603,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,63471536,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,1,2,9,99,9,0,2,0,0,6,6A,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,24,24,2.66001E+11,63472035,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63474727,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DIEGO MAYA SALAZAR,I.E DIEGO MAYA SALAZAR,24,3,1,1,9,99,9,0,6,0,0,6,6B,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63475851,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,0,2,1,99,9,0,6,0,0,6,603,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,6,7,999,999,999,999,63479002,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RAFAEL URIBE URIBE,I.E RAFAEL URIBE URIBE,6,4,2,2,9,18,9,0,3,0,0,6,D,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,6,7,8,999,999,999,63479514,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,2,2,9,99,9,0,3,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63481044,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,1,9,99,9,0,6,0,0,6,604,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,7,23,999,999,999,63481526,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,1,1,9,99,9,0,2,0,0,6,B,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,10,1.66001E+11,63482105,2019,2.66001E+11,1.66002E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,SALAMANCA,23,2,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,7,999,999,999,63483146,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,1,1,9,99,9,0,6,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,999,999,999,999,999,63483801,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,2,1,9,99,9,0,2,0,0,6,B,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,1.66001E+11,63484755,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,2,2,9,99,9,0,6,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63484775,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,1,9,99,9,0,3,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,63487108,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,1,2,9,8,9,0,2,0,0,6,B,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63487187,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,1,1,9,99,9,0,2,0,0,6,605,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,6,7,9,999,999,999,63488799,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,1,2,9,99,9,0,3,0,0,6,6E,6,1,N,S,1,2,1,1,0,0
2.66001E+11,6,7,9,10,11,999,999,63488922,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63489186,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,1,1,9,99,9,0,2,0,0,6,603,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,7,7,23,24,26,2.66001E+11,63490158,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,1,1,9,99,9,0,6,0,0,6,C,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,7,8,999,999,999,999,63491776,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GUILLERMO HOYOS SALAZAR,I.E GUILLERMO HOYOS SALAZAR,8,5,1,1,1,99,9,0,2,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63492009,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SAN VICENTE HOGAR,I.E SAN VICENTE HOGAR,6,4,4,1,9,99,9,0,2,0,0,6,BM,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63496629,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,5,1,9,99,9,0,2,0,0,6,602,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63496634,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ,20,8,0,1,1,99,9,0,3,0,0,6,603,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,8,9,9,1.66001E+11,63498403,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,2,1,9,99,9,0,2,0,0,6,B,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,63498556,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,2,1,9,99,9,0,3,0,0,6,603,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,63500467,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,1,2,9,99,9,0,3,0,0,6,603,6,1,N,N,1,2,0,0,0,0
2.66001E+11,6,7,9,10,10,26,1.66001E+11,63500813,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL PITAL,I.E EL PITAL,8,5,1,2,9,18,9,0,6,0,0,6,602,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63501021,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HUGO ?NGEL JARAMILLO,I.E HUGO ?NGEL JARAMILLO,10,5,1,1,9,99,9,0,1,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,999,999,999,63501771,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,1,1,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,7,999,999,23,1.66001E+11,63501893,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ sede LA VILLA,20,8,1,1,9,99,9,0,2,0,0,6,601,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,9,10,1.66001E+11,63502055,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AQUILINO BEDOYA,I.E AQUILINO BEDOYA,15,3,1,1,9,99,9,0,6,0,0,6,603,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,6,6,23,999,999,999,63505866,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E LA PALMILLA,I.E LA PALMILLA,17,2,1,2,9,19,9,0,6,0,0,6,601,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,9,10,1.66001E+11,63506393,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,2,9,99,9,0,6,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,999,11,1.66001E+11,63506591,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,2,2,9,99,9,0,2,0,0,6,603,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63508353,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,3,1,9,99,9,0,2,0,0,6,B,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,9,9,1.66001E+11,63508739,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,1,2,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,6,999,999,999,999,63509248,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,1,2,9,99,9,0,6,0,0,6,602,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63509388,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,2,2,9,99,9,97,3,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63509845,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,2,2,9,99,9,0,2,0,0,6,C,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,7,8,9,999,999,63510345,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,2,2,9,99,9,0,2,0,0,6,A,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,999,999,999,999,999,999,63510661,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,1,2,9,99,9,0,3,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,8,9,10,1.66001E+11,63510782,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,1,9,99,9,0,6,0,0,6,601,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,7,7,8,9,9,1.66001E+11,63510827,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,1,1,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,8,999,9,1.66001E+11,63510879,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,1,9,99,9,0,6,0,0,6,601,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,1.66001E+11,63511061,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E HECTOR ANGEL ARCILA,I.E HECTOR ANGEL ARCILA,18,7,2,2,9,99,9,0,2,0,0,6,602,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,63511226,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,1,2,9,99,9,200,6,0,0,6,B,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,8,9,999,999,999,999,63512045,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,1,99,9,97,3,0,0,6,602,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,6,6,23,8,9,1.66001E+11,63512483,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,2,1,9,99,9,200,1,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,999,999,999,999,63514487,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,1,1,9,99,9,0,3,0,0,6,6C,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,7,999,999,999,999,63521496,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,2,2,9,99,9,0,1,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,23,23,24,26,2.66001E+11,63521547,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ sede LA VILLA,20,8,1,2,9,99,9,0,2,0,0,6,602,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,7,8,9,10,2.66001E+11,63521572,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMBIA,I.E COMBIA,9,5,1,2,9,99,9,0,2,0,0,6,603,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,6,999,999,999,999,999,63527072,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,2,9,99,9,0,6,0,0,6,6C,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,999,23,23,24,26,2.66001E+11,63527971,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,0,3,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,24,999,999,63527986,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,1,2,9,99,9,0,6,0,0,6,603,6,1,N,N,1,2,1,1,0,0
